timestamp,buyer,seller,symbol,currency,price,quantity
2260800,,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2260800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2261000,Valentina,Rhianna,STARFRUIT,SEASHELLS,5048,5
2261100,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5049,7
2261100,Valentina,Amelia,STARFRUIT,SEASHELLS,5047,3
2261200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2261300,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2261400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2261600,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,5
2261800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2261800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
2262100,Ruby,Remy,STARFRUIT,SEASHELLS,5048,1
2262100,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
2262300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2262700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2263200,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
2263300,Vladimir,Rhianna,AMETHYSTS,SEASHELLS,9998,2
2263300,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,1
2263900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2263900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2263900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
2264100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2264100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,2
2264300,Valentina,Rhianna,STARFRUIT,SEASHELLS,5049,4
2264500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2264500,Valentina,Rhianna,STARFRUIT,SEASHELLS,5050,2
2264700,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
2264700,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,4
2264700,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5052,4
2264700,Ruby,Valentina,STARFRUIT,SEASHELLS,5053,6
2264700,Ruby,Vladimir,STARFRUIT,SEASHELLS,5053,3
2264800,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2265200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2265600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2265600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2265900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,4
2265900,,SUBMISSION,STARFRUIT,SEASHELLS,5055,5
2266000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2266000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2266100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2266600,,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
2266700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2266700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,2
2267100,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
2267800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2267900,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2267900,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,4
2268200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2268200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
2268200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,2
2268300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2268300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2268400,Remy,Valentina,STARFRUIT,SEASHELLS,5054,1
2268500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2269200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2269400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
2269700,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2269700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2270100,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9996,4
2270100,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9996,1
2270100,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
2270100,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996,1
2270300,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5054,6
2270500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
2270500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2271000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2271200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2271400,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
2271500,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,6
2271900,SUBMISSION,,STARFRUIT,SEASHELLS,5048,5
2272300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2272300,SUBMISSION,,STARFRUIT,SEASHELLS,5047,1
2272500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2272500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,2
2272900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
2273100,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
2273400,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5048,9
2273400,Valentina,Amelia,STARFRUIT,SEASHELLS,5046,6
2273500,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9998,5
2273500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
2273500,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995,5
2273700,Amelia,Vinnie,AMETHYSTS,SEASHELLS,10004,1
2274000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
2274300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2274300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
2274400,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2274700,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5049,5
2274900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2274900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,2
2275400,,SUBMISSION,STARFRUIT,SEASHELLS,5049,5
2275500,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
2275600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2275600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2275700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2275700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2276300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2276300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
2276800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5047,8
2276800,Valentina,Ruby,STARFRUIT,SEASHELLS,5045,7
2277300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2277300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5047,4
2277500,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2277600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
2277800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
2278000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2278000,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2278000,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5049,2
2278100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2278500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
2278700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2278700,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2278700,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2278700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2278700,Rhianna,Valentina,STARFRUIT,SEASHELLS,5052,3
2279000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2279300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
2279600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2279600,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
2280000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
2280000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
2280200,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2280500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2280500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,2
2280500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2280700,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2280700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2280800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2280800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2280800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2280900,,SUBMISSION,STARFRUIT,SEASHELLS,5053,5
2280900,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5053,5
2281100,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2281200,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,3
2281200,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,4
2281300,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2281300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2281400,SUBMISSION,,STARFRUIT,SEASHELLS,5049,2
2281400,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5049,2
2281700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2281700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2282100,SUBMISSION,,STARFRUIT,SEASHELLS,5050,1
2282100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2282800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2282900,,SUBMISSION,STARFRUIT,SEASHELLS,5056,1
2282900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,1
2283400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
2283500,Valentina,Rhianna,STARFRUIT,SEASHELLS,5052,5
2283600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2283600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
2283600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,2
2283700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
2283900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
2284200,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5054,9
2284200,Ruby,Valentina,STARFRUIT,SEASHELLS,5057,1
2284700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2284700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,2
2284800,SUBMISSION,,STARFRUIT,SEASHELLS,5050,1
2284800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2285000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
2285500,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5053,1
2285500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
2285500,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5053,6
2285500,Valentina,Amelia,STARFRUIT,SEASHELLS,5053,6
2285700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
2286400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2286400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2286500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2286600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2286600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
2286800,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2287000,,SUBMISSION,STARFRUIT,SEASHELLS,5056,1
2287000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,1
2287200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2287200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2287300,SUBMISSION,,STARFRUIT,SEASHELLS,5049,1
2287500,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2287900,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5049,4
2288200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,5
2288900,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5052,5
2289100,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2289300,Adam,Valentina,STARFRUIT,SEASHELLS,5054,2
2289300,Adam,Vladimir,STARFRUIT,SEASHELLS,5054,6
2289600,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5052,9
2289600,Valentina,Amelia,STARFRUIT,SEASHELLS,5050,3
2289900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2289900,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2289900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,2
2290100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,9
2290200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2290400,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2290400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2290400,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,4
2290400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
2290400,Ruby,Valentina,AMETHYSTS,SEASHELLS,10004,2
2290800,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
2290800,Valentina,Rhianna,STARFRUIT,SEASHELLS,5051,4
2290900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2290900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
2291000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2291100,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
2291200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2291400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
2291500,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,7
2291600,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2291900,Vladimir,Rhianna,STARFRUIT,SEASHELLS,5050,2
2292200,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5054,5
2292200,Ruby,Valentina,STARFRUIT,SEASHELLS,5056,10
2292400,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5054,8
2292400,Amelia,Valentina,STARFRUIT,SEASHELLS,5057,5
2292500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2292500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2292600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2292600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2292800,Remy,Valentina,STARFRUIT,SEASHELLS,5056,1
2292800,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
2292900,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2293200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2293500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,9999,1
2293500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2293500,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5053,4
2293500,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5053,2
2293500,Valentina,Vinnie,STARFRUIT,SEASHELLS,5054,2
2293800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
2293900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2293900,Remy,Remy,STARFRUIT,SEASHELLS,5058,1
2294200,SUBMISSION,,STARFRUIT,SEASHELLS,5053,2
2294200,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5053,3
2294200,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5053,2
2294300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2294300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,2
2294400,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,3
2294500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2294500,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
2294600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2294600,Amelia,Valentina,STARFRUIT,SEASHELLS,5057,15
2295000,SUBMISSION,,STARFRUIT,SEASHELLS,5051,10
2295000,Valentina,Adam,STARFRUIT,SEASHELLS,5051,10
2295600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,2
2295600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2295800,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2295900,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2296400,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,5
2296800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,5
2296800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,5
2297100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2297100,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5051,1
2297100,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5051,1
2297600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,2
2297600,Rhianna,Remy,AMETHYSTS,SEASHELLS,10002,2
2297700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2298400,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
2298400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2298700,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5047,4
2298700,Valentina,Amelia,STARFRUIT,SEASHELLS,5045,11
2298900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2298900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
2299200,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,2
2299200,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,8
2299200,Valentina,Amelia,AMETHYSTS,SEASHELLS,9996,2
2299400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2299400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,2
2299400,Valentina,Remy,STARFRUIT,SEASHELLS,5047,1
2299500,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2299500,Valentina,Vinnie,STARFRUIT,SEASHELLS,5050,4
2299600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2299700,Valentina,Rhianna,STARFRUIT,SEASHELLS,5049,2
2299800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
2299800,Ruby,Remy,AMETHYSTS,SEASHELLS,9998,1
2299800,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004,1
2299900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
2299900,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996,1
2300300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2300400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2300400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
2300400,Valentina,Remy,STARFRUIT,SEASHELLS,5048,1
2300400,Valentina,Remy,STARFRUIT,SEASHELLS,5048,1
2300600,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2300700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2300800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
2301200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2301200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2301200,SUBMISSION,Valentina,STARFRUIT,SEASHELLS,5053,1
2301200,Remy,Amelia,STARFRUIT,SEASHELLS,5054,1
2301200,Remy,Amelia,STARFRUIT,SEASHELLS,5054,2
2301200,Adam,Valentina,STARFRUIT,SEASHELLS,5053,6
2301800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2301800,Valentina,Ruby,STARFRUIT,SEASHELLS,5047,14
2301900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2301900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2302100,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2302400,Vladimir,Remy,STARFRUIT,SEASHELLS,5047,1
2302600,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2302700,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2303000,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,5
2303100,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2303100,Valentina,Remy,STARFRUIT,SEASHELLS,5049,1
2303200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2303500,,SUBMISSION,STARFRUIT,SEASHELLS,5054,5
2303500,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5054,5
2303900,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2304100,,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
2304400,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2304400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2304600,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2304600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
2304700,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
2305100,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2305100,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2305200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2305200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2305300,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,5
2305500,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5053,5
2305700,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
2305700,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5051,4
2305900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2305900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,2
2305900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2306100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2306100,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
2306100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
2306500,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,2
2306800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5048,6
2306800,Valentina,Ruby,STARFRUIT,SEASHELLS,5046,2
2307000,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,3
2307100,SUBMISSION,,STARFRUIT,SEASHELLS,5047,1
2307200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
2307200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,2
2307300,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5049,6
2307500,Remy,Valentina,STARFRUIT,SEASHELLS,5051,1
2307700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
2308500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2308500,Remy,Remy,STARFRUIT,SEASHELLS,5050,1
2308600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2308600,SUBMISSION,,STARFRUIT,SEASHELLS,5045,1
2308600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
2308900,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5046,9
2309000,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
2309200,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5047,2
2309300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
2309400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2309400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2309400,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2309400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2309600,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2309800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2309800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2310000,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2310000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
2310100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
2310500,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998,1
2310700,,SUBMISSION,STARFRUIT,SEASHELLS,5050,3
2310700,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5050,3
2310800,Remy,Valentina,STARFRUIT,SEASHELLS,5050,1
2310900,SUBMISSION,,STARFRUIT,SEASHELLS,5046,1
2310900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
2311000,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2311100,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2311100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
2311300,SUBMISSION,,STARFRUIT,SEASHELLS,5047,4
2311300,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5047,1
2311400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
2311600,Valentina,Rhianna,STARFRUIT,SEASHELLS,5046,3
2311600,Valentina,Vinnie,STARFRUIT,SEASHELLS,5048,3
2311700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
2311800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
2312100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
2312300,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
2312300,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5046,1
2312400,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
2312500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
2312500,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5048,5
2312700,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
2313400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
2313500,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
2313500,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,5
2313500,Amelia,Valentina,AMETHYSTS,SEASHELLS,10004,1
2314200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
2314200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,2
2314300,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
2314400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
